,Date,User,Tweet
109,2023-01-06 02:23:32+00:00,scupytrooples,@asscrusader420 @functi0nZer0 Made by the guy who ruined star wars
110,2023-01-05 03:31:39+00:00,scupytrooples,"@Rasukix @TheRogueItachi I was persistent and beat it, but it took a couple dozen attempts, and I wish I had just explored a bit at first before taking it on. Not a good matchup for prisoner class"
111,2023-01-05 00:39:54+00:00,scupytrooples,"@dubzyxbt Kentaro Miura, author of Berserk"
112,2023-01-04 14:37:54+00:00,scupytrooples,@_bout3fiddy_ Yes this is a huge annoyance
113,2023-01-04 13:49:05+00:00,scupytrooples,@thetechn0cratic @TheRogueItachi Okay Elden Larp
114,2023-01-04 13:24:28+00:00,scupytrooples,@n4n084191635 Yuppie Roma amirite
115,2023-01-04 08:00:14+00:00,scupytrooples,"@TheRogueItachi only use help if you want to make a certain build or if you're really stuck. also, skip the first boss you encounter in the field."
116,2023-01-04 03:28:20+00:00,scupytrooples,@basedkarbon @elonmusk Seems fine to me 🤷 https://t.co/X4vxnMqAqA
117,2023-01-04 02:08:38+00:00,scupytrooples,@knlae_ Cucumber man?
118,2023-01-04 00:27:10+00:00,scupytrooples,@AmeerRosic Pretty much kills the creator economy in the metaverse so I'm inclined to agree with u here
119,2023-01-03 23:00:50+00:00,scupytrooples,@Sathematical Can't wait for Bezos to burn this rebrand to the ground
120,2023-01-03 02:43:57+00:00,scupytrooples,@Bitboy_Crypto Name something more real than giant anime tiddies https://t.co/33vNjncsg0
121,2023-01-02 14:27:54+00:00,scupytrooples,@eking_eth @ametel01 @0xMaki Nah fuck you this is japanese yakiniku you culturally misappropriating turtle
122,2023-01-02 14:26:09+00:00,scupytrooples,Aaahhh man more shit gonna blow up
123,2023-01-02 12:16:33+00:00,scupytrooples,Discussing the futur of France with @0xMaki https://t.co/irG742ZFK5
124,2023-01-02 09:15:43+00:00,scupytrooples,@joseline0x 1) What
125,2023-01-02 03:40:08+00:00,scupytrooples,@DrSoldmanGachs @0xDamien Yea
126,2023-01-02 01:36:21+00:00,scupytrooples,@blockchaingod69 Get a resin 3d printer and print Warhammer minis. You get a cool new hobby and save money on Warhammer
127,2023-01-02 01:04:25+00:00,scupytrooples,@beammeupscotti7 @0xDamien Over indulgent
128,2023-01-01 23:43:10+00:00,scupytrooples,"Optimistic that 2023 won't be as bad as 2022. 

Idk why tho just a gut feeling"
129,2023-01-01 22:27:10+00:00,scupytrooples,"@lemiscate @udiWertheimer FBI, I'd like to report a murder"
130,2023-01-01 22:23:52+00:00,scupytrooples,"@0xDamien It's both the best and worst of James Cameron. Mixed bag, but only worth seeing in theatres"
131,2023-01-01 03:42:16+00:00,scupytrooples,@yvtweets Force myself to be optimistic and tuned in
132,2023-01-01 02:53:56+00:00,scupytrooples,"@0xfoobar You can steal my tweets, but you can never steal my hentai https://t.co/yxGHb8JJad"
133,2023-01-01 02:43:50+00:00,scupytrooples,@AnteBear Feed needs more hentai for me to wake up
134,2023-01-01 01:22:03+00:00,scupytrooples,Nappy hew near!
135,2023-01-01 01:05:47+00:00,scupytrooples,@The_Glimmering @Gripnr Pathfinder is still the best ruleset and is easy to adapt to 5e content.
136,2022-12-31 17:10:28+00:00,scupytrooples,@functi0nZer0 Basically https://t.co/m1PPWZ42CU
137,2022-12-31 16:12:39+00:00,scupytrooples,"@yvtweets So far in unranked, 3-5. Got 4 stocked by a cracked out fox player on a boxx, but aside from that I was doing well and hit two rtc rests"
138,2022-12-31 13:29:26+00:00,scupytrooples,@zachxbt West ham
139,2022-12-31 13:22:34+00:00,scupytrooples,What the biggest tell that a CT account is actually a fed?
140,2022-12-31 04:40:30+00:00,scupytrooples,@0xfoobar Layer 0 and layer 3 web3 stuff.
141,2022-12-31 02:25:12+00:00,scupytrooples,Pokemon Scarlet/Violet are a technical disaster. I just sat through a 3 minute load time... and have to every time I exit a house and go into the open world.
142,2022-12-31 01:31:06+00:00,scupytrooples,"@bittybitbit86 Yea ppl will not pay imho, which will only spread misinformation and create a class of dangerously uninformed plebian class."
143,2022-12-31 01:21:15+00:00,scupytrooples,"@bittybitbit86 NYT is paid, and still appears to be corrupted by financial influences.

For grypto, the block is paid and still... it's CEO was corrupted by SBF."
